age,income,monthlycharge,bandwidth_gb_year
0.7209252390349075,-0.39877774033771896,-0.003942558795863967,-1.138487026758293
-1.2599571596643748,-0.6419544475336846,1.6303258974820913,-1.1858758365750726
-0.14873044819892378,-1.07088496294323,-0.29522481741427764,-0.6121377506525425
-0.2453588578915717,-0.740524915554176,-1.2265210716378776,-0.5618571466817585
1.4456383117297669,0.009477921370873651,-0.5280857047971815,-1.4281844686402452
1.4456383117297669,-0.6080721568450029,0.2883698820424217,-1.0767888928661473
1.2523814923444712,-1.00499743131954,0.6402676647225805,-0.6796212586964383
-1.115014545125403,-0.4626942456000044,-1.3430982633741453,-1.1041299460065446
-0.19704465304524774,0.6676801523191915,-1.2844669060845046,-0.9516201278501973
1.5905809262687387,0.3696817477171092,-0.23618767028397689,-1.319603139560853
-1.4532139790496708,-0.6108914550769511,0.05433745551954222,-0.3036692559674181
0.14115478087901998,-0.7612036701709215,-0.527764868835358,-1.012157858334297
1.4456383117297669,1.5555488005587546,-0.8193965142531648,-1.0049277035553403
-1.1633287499717269,2.670625225254079,0.28752742274395915,-0.6606519202176776
-1.115014545125403,0.8670630510548126,-0.2948056836666627,-0.8283261280844844
-0.6801867015084874,1.746706795659964,0.11704315239957072,-0.7103868401018525
0.4793542148032877,-0.28893823584972883,0.5202835849094483,-0.604966841184781
0.3344116002643158,0.15376286693651808,0.6999856072733608,-1.1487550410882605
0.3827258051106398,-0.019319702896465674,-0.46887827730447623,-0.7135525973023463
-1.4532139790496708,-0.7203281013521748,-0.5281706586760181,-0.6581869982279508
-0.7285009063548112,-0.006479661250661224,0.28768908662194215,-0.48601005518490786
-1.115014545125403,0.20949844252423616,-1.0509561028982644,-1.280548499448172
-0.05210203850627586,-0.4384947371660538,-1.1099082961497284,-1.2261101571312558
0.7209252390349075,1.4147094275241294,-0.5280857047971815,-1.1197956245812268
1.0591246729591752,-0.40025547816570994,-0.2355068748634973,-1.1539420665647315
1.1557530826518232,-0.9662957364834148,-1.866975020280065,-1.1980894716016361
-0.2936730627378957,-1.1009340719225875,1.164975772648398,-0.8630365474292174
0.8175536487275554,0.1445393288591926,-0.7601890867604595,-1.360658197363495
-1.5981565935886426,-1.039927649841606,0.640588500684404,-0.9760846270524461
0.7692394438812314,-0.22569056033152565,1.9800783851314638,-0.7538103880389817
-0.3903014724305436,0.1268369729922258,1.3385895268468702,-0.7307735469823262
-0.6318724966621634,-0.6387943511129437,-0.5853507438233292,-1.327056348209172
1.397324106883443,0.43100095231891816,1.3385895268468702,-1.0883965188612057
1.0108104681128514,-0.49168656102826686,0.05433745551954222,-0.325637960287283
0.7692394438812314,-1.0140727345967455,2.2132683523558807,-1.0573597060308366
-0.05210203850627586,-1.1179186592837098,-0.2361743263770214,-0.9987162631662837
-1.3082713645106987,-1.05296770207896,1.3359816663294255,-1.1416648784921675
-1.3565855693570228,-0.12687610775964053,-0.7597302473211176,-0.9387813135210594
0.6242968293422596,-0.5110017682611331,0.2873682506601193,-1.0426335806062994
0.9141820584202033,0.3734088954426154,-0.5857107032819852,-0.8522085595627125
-1.5498423887423185,-0.0565830236912344,-0.0038881119294389916,-0.9528729024515141
0.09284057603269602,0.4638661678718479,-1.517032853534441,-1.1438136302193977
-0.5835582918158394,-0.9859953612362096,1.9216367069380744,-1.0373304772544547
-1.018386135432755,-0.5573453571350253,0.461841906716059,-0.6295261730645956
-1.5015281838959946,-0.8748334462945169,1.6303258974820913,-0.9059206478209695
-0.4386156772768675,0.519582593509311,1.6895333249747972,-0.7695693630372736
-1.4532139790496708,3.27355644422271,0.2873682506601193,-0.4610389376855131
-0.4869298821231915,-0.08684136360856051,0.5212132337151381,-0.9968953665672087
1.5905809262687387,-0.4706904137174844,-1.5756974890841853,-1.2137782923297118
1.4939525165760907,1.2987887499441337,-1.866209270980749,-1.141491117095143
0.43104000995696373,-1.2463268775733396,0.28771763745951173,-1.0827246866446159
0.7209252390349075,0.1423452410401909,0.35004344052773684,-0.987603634487446
0.28609739541799184,-0.050193323622902165,-0.527764868835358,-1.219561571144557
-1.066700340279079,0.1535781053794307,-0.06241474400166477,-1.3451806654628662
-0.10041624335259981,-0.9022561750593073,-0.2939743326467642,-0.9590338784769216
0.2377831905716679,0.7997935313544056,-0.9935207835097114,-0.7101059477125631
0.9624962632665273,1.5188014645347383,-1.3430982633741453,-0.9463779442668685
-0.970071930586431,-0.8552465934710002,-0.7011778356590141,-1.113956572196924
0.2377831905716679,-0.8950199762639738,1.1067043748174135,-0.6971845015002373
-0.19704465304524774,-0.37588752109525925,-1.109587460187905,-1.2427450832676
-1.3082713645106987,0.5501108058737456,-0.1783876640142341,-1.0549910532099382
-1.3565855693570228,1.490311657986309,0.5205277108721246,-1.2299127028999968
-0.5352440869695154,2.1373374105600256,-0.4696984734702173,-0.9042238189449593
1.349009902037119,1.0695149066331104,-1.8658884350189253,-1.0508905657906205
-0.4869298821231915,-0.17459210973512257,-1.0511200024046383,-1.0565378508930574
0.4793542148032877,0.2066518378817395,0.2873377436477077,-0.8336592668715122
0.8175536487275554,-1.0228270988928299,2.1546369950662405,-1.0914020361249135
1.204067287498147,-0.6185308667137595,0.8147127699409505,-0.9469736323443295
-0.2453588578915717,0.45497704466656336,-0.4695393013863775,-0.7247032039911849
0.4793542148032877,-0.7361665287276801,0.640588500684404,-1.0397744216209008
0.3344116002643158,0.10560464296163487,0.9322307187614737,-0.32745582419199754
1.6388951311150628,1.3543253788264276,1.9211261918800002,-0.9721163526597876
0.044526371186372066,0.27307734125610467,-0.877342348699792,-1.175947892399839
-0.8734435208937832,-1.1377268004212815,1.9215319817206598,-0.8303303660906955
0.8175536487275554,-1.358135989907901,0.9860394995838015,-1.2555429575499903
0.6726110341885836,1.4652472101325191,2.271389194587447,-0.7982108653567063
-0.3419872675842196,-0.9933631272823673,0.6413542499837201,-1.200929620485428
-0.14873044819892378,1.2407718478751424,-0.528329830759858,-0.4422100028420828
-1.4048997742033467,-0.736498106570054,1.5716945401924507,-0.33490867904885585
-1.5981565935886426,1.395848499666751,-1.0509561028982644,-1.0355147188917275
-1.1633287499717269,-0.08435435247640284,0.3489568552665972,-0.7418386314156246
-1.066700340279079,0.18942326596922335,-0.06129488048042159,-1.1207297184238962
0.9141820584202033,1.2429219617343,0.461841906716059,-0.6796289875594311
0.8658678535738794,0.19564629054459773,-1.2254012081166343,-0.6893704782348775
-1.018386135432755,1.1273367629124702,0.5212132337151381,-1.2633242702298089
-0.970071930586431,-1.0432104477954605,-0.7607651569635242,-1.294961877523146
0.6726110341885836,-0.7145692857561239,-1.3423325140748292,-1.2806620831646804
0.6242968293422596,-0.42484153189183965,0.8153935653614302,-1.196710931984345
-1.5498423887423185,-0.8581261785833799,0.3489568552665972,-0.9148601251516167
0.3827258051106398,-0.708948775356357,-0.877342348699792,-1.3722811944099786
1.0591246729591752,0.6623036264708184,0.4621627426778819,-1.3649151375813087
0.4793542148032877,0.06559224041918527,1.1644652575903236,-0.5739715644146094
0.7209252390349075,2.684664621191764,-0.23650850624580042,-1.3492481091899242
-1.018386135432755,-0.8498938277460912,-0.2944848477048392,-0.41687806884937645
1.107438877805499,1.4653429598837928,0.28771763745951173,-0.5302864785083787
-1.1633287499717269,-0.5509528200370256,1.6888525295543177,-1.0220769691636888
1.4456383117297669,0.5198645233325059,-1.109587460187905,-1.3101560981552667
-1.4532139790496708,0.8869233226125222,0.3460540548161849,-0.6569729635856485
1.300695697190795,2.252045967214638,-0.23576853653636196,-0.6113689289965863
-1.5981565935886426,0.014331015245616993,0.22921690141614137,-1.0639684289234828
0.7692394438812314,0.647922723086924,1.1652310068896399,-0.7258906646891963
-1.018386135432755,0.12977365332666124,0.22921690141614137,-0.912801287206242
-0.003787833659951896,-0.5857457972489328,1.1070252107792369,-1.1824675306392913
-1.3565855693570228,0.3316332789618958,-0.06257391608550461,-0.6890991882336619
0.7692394438812314,-1.2767018903357363,0.7530936583220611,-0.502273320073992
0.8658678535738794,0.45425608450234306,0.7530936583220611,-1.1742699134102108
-0.003787833659951896,-0.328262304069133,1.6884467397136576,-0.6039658099611375
0.14115478087901998,-0.9806518158577197,-0.003528152470782968,-0.8949115430723451
-0.5352440869695154,-0.32475538077155613,-0.003914007958294369,-0.6539530905618554
-0.970071930586431,-0.29751918670739524,0.5205277108721246,-0.9464535451682918
-0.2936730627378957,0.569330263355338,-0.8193965142531648,-1.229828719323836
-0.2453588578915717,-1.0909324784589858,0.4621627426778819,-1.1457561483419851
0.4793542148032877,-0.5115613723630216,-0.2951398635354411,-1.3798647319886914
-0.6318724966621634,0.8956993192598203,-1.4012191056057117,-0.8172539788050209
0.6726110341885836,-0.9674064335981899,0.05442240939837878,-0.8973755671978294
0.14115478087901998,-0.15276932290501063,-0.23688840005760448,-0.5210033818507652
-1.4048997742033467,-0.47961854608069515,-0.8183616046107582,-0.9331233574714222
1.2523814923444712,0.4053531402397754,2.387202942516177,-0.7737942238745157
0.3827258051106398,0.8658360357236755,-1.0522065876657776,-0.9617509749289882
-0.7285009063548112,-1.0210450896330137,0.873599361471833,-0.9102528739097557
-1.211642954818051,-0.6608306244255253,-0.5861164931226452,-0.3608104882084915
-0.4386156772768675,-0.48499542655777667,1.630901967685156,-0.9775159192143237
0.5759826244959356,-0.118045852919954,-1.3423325140748292,-1.1034980159272392
-0.8734435208937832,0.5222511745401801,0.35004344052773684,-0.9356058171020084
-1.066700340279079,-0.09588262252975754,-0.5270840734148785,-1.036558962005771
-0.9217577257401072,1.2366936177282992,-1.109993250028565,-0.9713158288909872
0.7209252390349075,1.9583180015193637,1.1070252107792369,-1.077069237475876
0.43104000995696373,-0.19596168107587258,-0.0031740382488559113,-0.8517291142436461
-0.05210203850627586,-0.12646473845787207,-1.2254012081166343,-1.0988071053837345
-1.018386135432755,-1.07421599040143,1.1070252107792369,-0.9830033199561804
-0.2936730627378957,3.050088936754667,-0.7605749422479708,-1.020512234331309
0.6242968293422596,-0.950803781356037,-0.2951398635354411,-1.2883234205427192
0.8175536487275554,1.3378191855929649,0.28701690768588417,-0.8920828904203483
-0.5835582918158394,1.6861908250827293,1.8633261856102574,-0.8306538562349037
0.28609739541799184,1.3036478725069205,-1.4012191056057117,-1.1465395399732419
-0.3419872675842196,-0.3242514533768897,0.1712710669695142,-1.065024927747148
0.8175536487275554,2.948747045377864,0.6944078541659948,-1.1168179863225882
1.7355235408077105,-0.2910085582494915,0.5786485531036909,-0.9097195356852947
1.0591246729591752,1.235237512251522,1.921957542899898,-0.6710779339882312
-1.3082713645106987,-0.25372360510350894,0.054771796197771255,-0.7264052365442093
-1.3565855693570228,0.845562976349364,-0.06129488048042159,-1.231752236680408
1.4939525165760907,-0.3966283357359785,0.46146201290425426,-1.3175559387506373
0.7692394438812314,0.370440298524422,0.2290577293323015,-1.2241312187610942
-1.066700340279079,-0.7094743351022372,-0.7605749422479708,-0.9513373660544703
1.107438877805499,-0.13660853803355058,-0.8188748909165251,-1.1774386763965954
1.0591246729591752,-0.12286525706739743,1.0444044677780444,-1.1487470452914184
1.0108104681128514,0.31592464569367273,0.873599361471833,-1.220748128898666
-0.19704465304524774,-0.5887526940676358,-1.5756642108240817,-0.7153037922701053
-0.2936730627378957,-0.15973919554031987,2.0955712970983704,-0.7890141883612486
-1.5981565935886426,0.53507206623573,-0.4689327241709012,-1.0378928056939511
-1.3082713645106987,0.7302206981928027,0.054717349331346275,-0.9500803135556313
0.9141820584202033,-1.1238554984913882,1.1060235793969337,-0.8031995706982727
-0.5835582918158394,-0.21094261623441535,-0.23688840005760448,-1.1168337947739335
-1.3082713645106987,-0.3495382534308596,0.28728329678128206,-0.9812639770709991
0.09284057603269602,0.3409671065675406,1.0446708568734422,-0.5363783070888095
-0.3419872675842196,-1.0194113151733175,1.1060235793969337,-0.7885550520723651
1.6388951311150628,-0.8659538980643599,0.3497226045659133,-1.0993510384977825
-0.6801867015084874,-0.6802706609637558,0.05442240939837878,-1.1094525118700829
1.349009902037119,0.2862166895318164,1.8633261856102574,-0.5501050720860076
1.4456383117297669,0.2250914668335139,-0.9920695113673818,-0.8908116464495294
-0.14873044819892378,2.3868240263649287,-0.23618767028397689,-1.3105002433872215
1.6388951311150628,-1.0427267342371742,0.22921690141614137,-0.9591224238166546
1.107438877805499,-0.6168527636655106,-0.7612756720215985,-1.0053830337601746
-1.3565855693570228,-0.7209834552053371,0.6413542499837201,-0.774405418644055
-0.9217577257401072,2.0063414665850465,0.6999856072733608,-0.5819495289042138
-0.3419872675842196,-0.41790747675608086,-0.2951398635354411,-0.9856921158371535
0.9624962632665273,-0.1535019858166086,-0.5280857047971815,-1.1647664016522437
0.18946898572534393,-1.0515243632356859,-0.5278193157017836,-1.0431170988059766
0.2377831905716679,1.692654287922413,-0.8186824405725818,-0.8096779220554479
0.8175536487275554,-0.20195490624818996,0.35004344052773684,-0.8752626696331578
-0.003787833659951896,-0.25368069502979,-0.1779076559685707,-0.5709384751220475
-1.066700340279079,-0.15906752876657015,-0.2948190275736175,-0.8557863691793478
-0.7285009063548112,0.33585300596339923,-0.0037833867120241173,-0.648714464113469
-1.3082713645106987,-0.08898012934904836,0.7527728223602376,-0.9752784232168881
-0.4386156772768675,-0.8822441224143937,-0.5857107032819852,-1.1223867822563338
0.6242968293422596,-0.5356399524074006,-0.23645405937937478,-0.9313985547700213
0.2377831905716679,1.6925996751013164,-1.2265210716378776,-0.8857161240936064
